loan_id,payment_amount,payment_date,missed
11428,449,2000-07-10,0
11428,276,2000-07-30,1
11428,462,2000-08-27,0
11428,330,2000-09-20,0
11816,1874,2013-01-05,1
11816,2027,2013-01-22,1
11816,1201,2013-02-03,1
11816,1683,2013-02-23,0
11816,2013,2013-03-28,1
11816,1920,2013-05-08,1
11010,182,2000-04-22,1
11010,187,2000-06-04,0
11010,135,2000-07-22,0
11010,166,2000-09-03,1
11010,138,2000-09-19,0
11010,127,2000-10-12,0
11010,183,2000-10-26,1
10269,1766,2004-08-25,0
10269,1477,2004-09-16,1
10269,1054,2004-10-06,1
10269,1152,2004-11-23,0
10269,1548,2004-12-23,1
10269,1670,2005-01-12,0
10269,1378,2005-02-20,1
10269,1288,2005-03-11,0
10269,1468,2005-04-15,0
10483,2060,2006-09-09,1
10483,1133,2006-09-25,0
10483,1969,2006-10-22,1
10483,1371,2006-11-16,1
10483,1409,2006-11-30,1
10483,1291,2007-01-02,0
11671,1406,2008-06-18,0
11671,1260,2008-07-21,0
11671,1084,2008-08-09,0
11671,1413,2008-09-09,1
11671,1361,2008-09-21,0
11671,888,2008-10-04,1
11671,1416,2008-11-02,1
11992,286,2007-05-11,0
11992,469,2007-06-20,1
11992,326,2007-06-30,1
11992,423,2007-07-10,1
11992,472,2007-08-06,0
11992,307,2007-08-21,1
11992,449,2007-09-18,0
11992,426,2007-10-21,1
11992,431,2007-12-02,1
10598,1891,2008-06-13,1
10598,1292,2008-07-31,0
10598,1250,2008-09-03,1
10598,1909,2008-09-13,0
10598,1221,2008-10-11,0
10598,1360,2008-11-06,0
10598,1453,2008-12-02,0
10598,1392,2008-12-27,1
10598,1673,2009-02-11,1
11898,1507,2004-05-21,0
11898,1138,2004-06-09,0
11898,1989,2004-06-20,1
11898,2153,2004-07-16,1
11898,1512,2004-08-01,0
11652,413,2003-05-07,0
11652,489,2003-06-07,0
11652,380,2003-07-21,0
11652,431,2003-08-27,1
11652,463,2003-10-03,1
11652,578,2003-10-28,0
10180,1550,2012-12-13,1
10180,1496,2013-01-31,0
10180,1342,2013-03-17,1
10180,1001,2013-04-30,1
10180,1041,2013-05-18,1
10549,1004,2012-05-01,0
10549,873,2012-05-18,1
10549,813,2012-06-12,0
10549,1222,2012-07-29,0
10549,696,2012-08-29,1
11792,258,2010-07-18,1
11792,201,2010-08-17,1
11792,201,2010-09-11,1
11792,217,2010-10-12,1
11792,282,2010-11-23,0
11792,289,2011-01-10,1
11792,301,2011-02-13,0
10628,665,2013-05-25,1
10628,733,2013-06-12,1
10628,571,2013-07-30,1
10628,602,2013-08-29,1
10628,473,2013-09-16,0
10745,958,2004-06-22,1
10745,1148,2004-08-04,1
10745,890,2004-09-02,0
10745,819,2004-10-10,1
10745,1308,2004-11-03,0
10579,675,2013-04-23,0
10579,552,2013-05-19,1
10579,788,2013-07-05,1
10579,646,2013-07-17,1
10579,508,2013-08-28,0
10338,2079,2000-03-12,0
10338,1301,2000-03-30,0
10338,1261,2000-04-18,0
10338,2101,2000-05-13,1
10338,1321,2000-06-20,0
10338,1347,2000-06-30,1
10338,1223,2000-08-07,1
10338,1415,2000-08-30,0
11990,569,2005-07-19,1
11990,699,2005-08-15,0
11990,594,2005-09-20,1
11990,506,2005-10-03,1
11990,514,2005-10-15,1
11990,968,2005-10-27,0
11990,656,2005-11-14,1
10187,2243,2013-11-27,1
10187,2370,2013-12-20,0
10187,2225,2014-01-04,0
10187,2410,2014-01-30,0
10187,2643,2014-02-20,1
10187,2228,2014-03-27,1
10667,970,2009-06-17,1
10667,564,2009-07-26,0
10667,754,2009-09-01,1
10667,805,2009-09-20,0
10667,565,2009-10-23,1
10667,578,2009-11-03,1
10667,737,2009-11-15,0
10667,937,2010-01-02,0
10667,1050,2010-02-15,1
11572,484,2003-06-19,1
11572,583,2003-07-16,1
11572,617,2003-08-06,0
11572,578,2003-09-17,0
11572,608,2003-10-13,1
11572,671,2003-11-09,1
11572,622,2003-11-24,1
11572,553,2003-12-30,0
10062,445,2004-06-27,1
10062,275,2004-07-18,0
10062,333,2004-08-25,0
10062,232,2004-09-09,1
10062,306,2004-10-27,1
10983,237,2005-08-20,1
10983,291,2005-09-12,0
10983,428,2005-09-23,0
10983,397,2005-10-03,1
10983,368,2005-11-01,0
10983,298,2005-11-20,1
10983,291,2005-12-17,1
10983,230,2006-01-05,0
10983,373,2006-01-15,0
10787,787,2013-01-06,1
10787,747,2013-01-29,1
10787,921,2013-03-07,1
10787,772,2013-04-09,0
10787,796,2013-05-19,0
10087,1462,2006-11-30,0
10087,1404,2006-12-17,1
10087,1604,2007-01-21,1
10087,1255,2007-02-23,0
10087,1890,2007-03-06,0
10087,1509,2007-03-20,1
10087,1935,2007-04-05,0
10863,610,2011-07-28,1
10863,420,2011-08-11,0
10863,516,2011-09-07,0
10863,630,2011-10-03,1
10863,365,2011-11-14,0
10785,840,2010-11-15,1
10785,1182,2010-12-21,1
10785,1078,2011-01-10,0
10785,979,2011-02-17,1
10785,1474,2011-03-30,1
11441,1056,2012-01-18,1
11441,891,2012-03-07,0
11441,1259,2012-04-01,0
11441,944,2012-04-26,0
11441,1466,2012-05-22,0
11441,1284,2012-06-21,0
11441,1120,2012-07-22,0
11441,1433,2012-08-09,0
11553,669,2009-02-14,1
11553,789,2009-03-18,0
11553,1029,2009-04-23,1
11553,820,2009-06-11,1
11553,870,2009-07-15,1
11553,1092,2009-08-10,0
11553,946,2009-08-23,1
10592,2744,2007-05-24,1
10592,1484,2007-06-15,1
10592,1783,2007-07-01,1
10592,1871,2007-08-02,0
10592,2533,2007-08-29,1
10592,2646,2007-09-09,1
10592,1454,2007-10-22,1
10592,2760,2007-11-17,1
10688,1016,2009-04-24,0
10688,1465,2009-06-06,1
10688,936,2009-07-18,1
10688,864,2009-08-21,1
10688,806,2009-09-16,0
10688,882,2009-10-27,0
10688,1340,2009-11-22,0
11636,1167,2014-06-07,0
11636,1629,2014-07-15,0
11636,1436,2014-08-26,0
11636,1311,2014-09-10,1
11636,1539,2014-10-06,1
11636,1403,2014-11-08,1
11314,1957,2006-07-02,1
11314,1990,2006-07-12,1
11314,2075,2006-08-06,0
11314,1162,2006-08-29,1
11314,2199,2006-10-16,1
11314,1968,2006-11-11,0
11314,1858,2006-11-24,1
11798,1218,2014-07-27,1
11798,1067,2014-08-27,1
11798,1226,2014-10-04,1
11798,1168,2014-10-17,0
11798,1425,2014-11-25,1
11798,980,2014-12-19,1
11798,1090,2015-01-29,1
10809,1471,2000-08-30,0
10809,2508,2000-10-05,1
10809,2165,2000-10-31,1
10809,1968,2000-12-15,1
10809,1492,2001-01-31,1
10809,1645,2001-02-12,0
10809,2090,2001-04-01,1
10315,1353,2005-04-04,1
10315,829,2005-05-13,0
10315,1174,2005-06-07,1
10315,1304,2005-07-25,1
10315,1264,2005-09-08,0
11978,1355,2000-08-31,1
11978,1290,2000-09-30,0
11978,1833,2000-10-19,0
11978,1433,2000-10-29,0
11978,1492,2000-11-19,0
11978,1738,2000-12-14,0
11978,1449,2001-01-01,1
10299,412,2004-01-07,1
10299,331,2004-02-03,1
10299,331,2004-02-28,0
10299,377,2004-03-23,1
10299,271,2004-04-12,1
10299,357,2004-05-06,0
10299,360,2004-05-20,1
10299,261,2004-07-03,0
11185,2583,2003-02-02,1
11185,1888,2003-02-13,0
11185,2183,2003-03-02,1
11185,1731,2003-03-19,0
11185,2275,2003-04-02,0
11185,2292,2003-04-26,1
11185,1507,2003-05-12,0
11185,1449,2003-06-24,0
10163,771,2006-12-22,0
10163,936,2007-01-26,1
10163,1072,2007-03-07,1
10163,667,2007-03-19,0
10163,882,2007-04-20,1
10806,244,2013-03-26,1
10806,237,2013-04-06,1
10806,320,2013-05-01,0
10806,210,2013-06-12,0
10806,342,2013-07-27,0
10806,383,2013-08-11,0
10806,401,2013-09-21,1
10806,290,2013-10-31,1
11299,319,2001-02-22,1
11299,557,2001-04-10,1
11299,380,2001-04-23,0
11299,410,2001-06-03,1
11299,379,2001-07-07,1
11299,323,2001-07-17,0
11299,552,2001-08-19,0
10869,2835,2013-06-02,1
10869,2194,2013-07-10,0
10869,2888,2013-08-08,1
10869,2364,2013-09-04,1
10869,2463,2013-09-26,0
10869,2787,2013-11-07,0
10869,2440,2013-11-27,1
10646,916,2014-09-26,1
10646,966,2014-11-04,1
10646,1150,2014-11-20,0
10646,1543,2014-12-15,0
10646,1528,2015-01-16,1
10300,1274,2008-01-08,0
10300,950,2008-02-03,1
10300,1628,2008-02-14,0
10300,992,2008-04-02,1
10300,1569,2008-04-22,0
10300,1586,2008-05-20,1
11299,916,2008-02-22,1
11299,1201,2008-03-17,1
11299,871,2008-04-06,0
11299,1509,2008-04-23,0
11299,1494,2008-05-05,0
11111,1172,2009-05-12,0
11111,1012,2009-05-26,1
11111,1276,2009-06-24,1
11111,1668,2009-08-11,1
11111,1160,2009-09-07,1
11111,1039,2009-10-08,1
11111,902,2009-10-25,1
11111,1369,2009-11-06,1
10632,331,2002-11-19,1
10632,313,2002-12-03,1
10632,314,2003-01-11,0
10632,332,2003-02-17,0
10632,230,2003-03-05,0
10632,335,2003-03-25,0
11887,672,2006-10-16,0
11887,825,2006-11-19,0
11887,737,2006-12-22,0
11887,467,2007-02-03,1
11887,552,2007-03-09,0
11887,555,2007-04-07,1
11887,450,2007-05-26,0
11391,948,2009-06-28,1
11391,646,2009-08-02,0
11391,1072,2009-08-27,0
11391,1176,2009-09-09,1
11391,1096,2009-10-16,1
11391,948,2009-11-18,1
11880,1582,2003-06-18,1
11880,1492,2003-07-25,0
11880,1793,2003-08-16,1
11880,1070,2003-09-07,0
11880,1672,2003-10-15,0
11880,1454,2003-11-26,1
11373,1057,2010-05-03,1
11373,1009,2010-06-08,0
11373,1377,2010-07-05,1
11373,1407,2010-08-12,1
11373,1494,2010-09-15,0
11373,1048,2010-11-01,0
11340,1521,2010-05-28,0
11340,1828,2010-06-14,1
11340,1749,2010-07-01,0
11340,1688,2010-08-16,0
11340,1449,2010-08-27,0
11891,1028,2011-03-27,1
11891,1028,2011-04-09,0
11891,1490,2011-04-26,1
11891,1448,2011-05-26,0
11891,1396,2011-06-07,0
11891,1695,2011-07-03,1
11891,1176,2011-07-19,1
11891,1409,2011-08-02,1
11891,1322,2011-08-30,1
11838,1082,2002-06-17,1
11838,1164,2002-07-30,1
11838,1110,2002-09-09,0
11838,1256,2002-10-12,1
11838,1037,2002-11-07,1
11838,1033,2002-11-20,1
11838,899,2002-12-22,1
11838,1282,2003-01-13,1
11838,1120,2003-01-30,1
11942,831,2006-10-15,1
11942,764,2006-11-27,0
11942,893,2007-01-15,0
11942,888,2007-01-28,0
11942,1146,2007-02-11,1
10295,2587,2008-03-17,1
10295,2403,2008-04-26,0
10295,1748,2008-06-09,0
10295,2547,2008-07-07,1
10295,2768,2008-07-21,0
10295,1431,2008-08-15,1
10295,2777,2008-09-11,0
11932,2183,2012-01-18,1
11932,2127,2012-01-30,1
11932,1448,2012-02-18,1
11932,1994,2012-03-04,0
11932,2018,2012-03-18,1
11932,2159,2012-04-11,0
11932,1958,2012-05-05,1
11932,1617,2012-05-28,0
11932,1702,2012-06-20,1
10806,1117,2013-05-18,1
10806,1033,2013-06-22,0
10806,1131,2013-07-17,1
10806,948,2013-08-06,0
10806,696,2013-09-09,1
10806,1256,2013-09-25,0
11122,1800,2006-07-30,1
11122,1346,2006-08-20,0
11122,1818,2006-09-23,0
11122,1389,2006-10-26,1
11122,1384,2006-12-14,1
11122,1573,2007-01-15,1
10394,191,2006-12-23,0
10394,177,2007-01-22,1
10394,191,2007-03-05,1
10394,119,2007-03-17,1
10394,150,2007-04-21,0
10394,113,2007-05-23,1
10394,144,2007-07-01,0
10394,202,2007-08-03,1
11722,1726,2010-07-02,1
11722,2133,2010-08-16,0
11722,2406,2010-09-18,1
11722,2358,2010-10-18,0
11722,2474,2010-11-22,0
11722,1501,2010-12-16,1
10474,966,2001-01-23,0
10474,1160,2001-03-03,0
10474,1402,2001-03-15,1
10474,1653,2001-04-08,1
10474,1585,2001-04-26,0
10474,1495,2001-05-26,1
10474,1059,2001-06-14,1
10474,1403,2001-07-17,0
11731,1654,2009-07-28,1
11731,2234,2009-09-14,0
11731,2140,2009-09-25,1
11731,2025,2009-11-08,0
11731,2735,2009-11-24,0
11731,1491,2009-12-10,1
11731,1620,2010-01-28,0
11731,2272,2010-03-02,1
10679,1425,2010-08-23,0
10679,942,2010-09-06,1
10679,1197,2010-10-11,1
10679,1551,2010-11-28,0
10679,1656,2011-01-09,0
10679,965,2011-02-21,0
10679,1230,2011-03-20,0
10279,1538,2010-07-22,0
10279,1518,2010-09-07,1
10279,1588,2010-10-07,1
10279,2083,2010-11-02,1
10279,2449,2010-11-30,1
10279,2273,2011-01-01,1
10279,2226,2011-01-28,0
11892,1067,2008-01-26,0
11892,1022,2008-02-28,1
11892,994,2008-04-10,0
11892,1196,2008-05-29,1
11892,1392,2008-06-11,0
11892,981,2008-07-13,1
10843,330,2011-10-25,0
10843,247,2011-11-27,1
10843,381,2012-01-06,1
10843,473,2012-02-17,0
10843,334,2012-02-29,1
10843,324,2012-03-30,0
10012,371,2006-01-29,1
10012,490,2006-02-27,0
10012,500,2006-04-14,0
10012,325,2006-05-22,1
10012,460,2006-06-10,0
11800,1576,2008-12-06,0
11800,1095,2009-01-14,1
11800,1699,2009-02-28,1
11800,1387,2009-04-16,1
11800,1470,2009-05-31,0
11800,1430,2009-07-12,1
11137,1674,2014-04-21,1
11137,1292,2014-05-08,1
11137,1153,2014-06-12,0
11137,1119,2014-07-04,0
11137,1025,2014-08-04,1
11137,1602,2014-09-16,1
11137,1424,2014-10-22,1
11137,1023,2014-11-21,0
11639,1999,2005-03-12,1
11639,1879,2005-04-28,1
11639,1970,2005-06-16,0
11639,1589,2005-08-01,1
11639,2113,2005-09-16,1
11639,1560,2005-11-01,0
11639,1652,2005-11-30,1
11220,1904,2005-08-09,1
11220,1287,2005-09-15,1
11220,1609,2005-09-29,0
11220,2097,2005-11-08,1
11220,2183,2005-12-17,0
10167,679,2012-03-05,1
10167,838,2012-03-25,1
10167,1011,2012-04-28,1
10167,713,2012-05-08,0
10167,954,2012-05-20,0
10167,825,2012-07-07,0
10167,756,2012-07-22,1
10167,972,2012-09-03,0
10624,989,2013-10-15,1
10624,1072,2013-11-20,1
10624,1178,2013-12-11,0
10624,1034,2013-12-21,0
10624,1200,2014-01-17,1
10147,549,2001-03-12,0
10147,645,2001-04-22,0
10147,535,2001-05-22,1
10147,875,2001-06-28,1
10147,643,2001-08-11,1
10147,739,2001-09-17,0
10147,903,2001-11-05,1
11168,2655,2014-11-20,1
11168,2048,2014-12-27,0
11168,2133,2015-02-02,0
11168,2664,2015-03-14,0
11168,2779,2015-04-19,0
11168,1586,2015-05-17,0
11168,2792,2015-07-01,1
11168,1714,2015-08-03,0
11168,1593,2015-09-05,1
11107,440,2007-02-19,0
11107,380,2007-04-02,1
11107,365,2007-05-20,1
11107,285,2007-06-18,0
11107,335,2007-08-05,0
11906,2297,2002-06-21,1
11906,1274,2002-07-27,0
11906,1311,2002-08-07,0
11906,2398,2002-08-28,1
11906,2101,2002-09-23,0
11906,1430,2002-11-03,1
11906,1261,2002-12-08,0
10239,372,2012-01-29,0
10239,294,2012-03-05,0
10239,432,2012-04-07,0
10239,317,2012-05-01,0
10239,346,2012-06-09,0
10239,354,2012-06-23,0
10064,1684,2014-07-09,1
10064,1581,2014-07-27,1
10064,1770,2014-08-17,1
10064,2043,2014-08-31,1
10064,2316,2014-10-09,0
10064,2079,2014-11-11,1
10064,2018,2014-12-13,0
10064,1640,2015-01-04,1
11104,2539,2009-01-28,0
11104,2407,2009-03-01,0
11104,1783,2009-03-13,0
11104,1605,2009-03-30,0
11104,2036,2009-04-19,0
11104,1341,2009-06-05,1
10963,1077,2006-07-19,1
10963,1096,2006-09-06,1
10963,937,2006-10-08,0
10963,1080,2006-11-07,0
10963,820,2006-12-18,1
10963,826,2007-01-04,1
10963,1162,2007-02-14,0
11227,2401,2005-11-21,0
11227,2022,2005-12-30,1
11227,1875,2006-01-25,1
11227,1616,2006-03-10,0
11227,2004,2006-04-12,0
11227,2428,2006-05-08,1
11227,1752,2006-06-03,0
11227,2398,2006-06-14,0
11227,2283,2006-06-29,1
11549,1345,2007-06-21,1
11549,1338,2007-08-08,0
11549,1332,2007-08-30,1
11549,2522,2007-10-13,0
11549,1436,2007-11-15,1
11549,2299,2007-11-25,1
11549,2407,2007-12-18,1
11549,2260,2008-01-30,0
11307,716,2007-05-14,0
11307,673,2007-06-26,0
11307,462,2007-07-25,1
11307,686,2007-09-02,1
11307,584,2007-09-19,1
11307,839,2007-11-03,0
11307,778,2007-11-16,1
11307,445,2007-12-11,1
11497,1631,2006-05-04,1
11497,2008,2006-06-11,1
11497,2032,2006-07-05,1
11497,2047,2006-07-28,1
11497,2094,2006-08-07,1
11626,777,2013-07-24,1
11626,593,2013-08-14,0
11626,741,2013-09-29,1
11626,655,2013-11-11,0
11626,580,2013-12-10,0
11626,476,2014-01-21,1
10629,629,2004-02-14,1
10629,530,2004-03-15,1
10629,610,2004-04-02,1
10629,510,2004-04-27,0
10629,666,2004-06-09,0
10629,613,2004-07-16,0
10629,554,2004-08-02,0
10629,517,2004-08-22,0
11992,907,2002-09-19,0
11992,1440,2002-10-30,1
11992,932,2002-12-16,0
11992,1496,2003-01-16,1
11992,840,2003-03-05,1
10484,550,2004-01-17,0
10484,538,2004-02-27,0
10484,525,2004-03-24,0
10484,430,2004-04-18,0
10484,299,2004-06-04,1
10484,439,2004-07-12,0
10484,454,2004-08-28,0
10484,391,2004-10-03,0
10861,2580,2010-12-05,1
10861,1374,2011-01-02,0
10861,1576,2011-01-23,0
10861,2527,2011-02-06,1
10861,2164,2011-03-15,1
10861,2366,2011-05-03,0
10861,2423,2011-06-06,1
11123,453,2001-05-25,1
11123,722,2001-06-30,1
11123,402,2001-07-20,1
11123,503,2001-08-28,0
11123,648,2001-09-10,1
11123,446,2001-09-28,0
11123,621,2001-10-10,1
11939,1273,2001-07-15,0
11939,1204,2001-07-29,1
11939,1389,2001-08-11,0
11939,1012,2001-09-02,0
11939,1539,2001-09-29,0
11075,681,2010-03-25,1
11075,923,2010-04-21,0
11075,1170,2010-05-31,0
11075,746,2010-07-03,1
11075,775,2010-08-19,1
11075,965,2010-09-16,1
10514,1085,2003-02-27,1
10514,1848,2003-04-16,1
10514,1756,2003-05-17,1
10514,1945,2003-06-28,1
10514,1706,2003-07-23,1
11663,2505,2014-09-02,0
11663,2608,2014-10-10,1
11663,2790,2014-11-17,0
11663,1666,2014-12-29,0
11663,1879,2015-01-17,1
10693,1240,2003-10-01,0
10693,1168,2003-11-19,1
10693,841,2003-12-14,1
10693,838,2004-01-02,0
10693,892,2004-01-17,0
10693,823,2004-02-13,1
10840,852,2008-05-29,0
10840,769,2008-07-02,1
10840,569,2008-08-11,0
10840,608,2008-09-12,0
10840,456,2008-10-17,1
10840,728,2008-11-21,0
10840,475,2008-12-12,0
11805,1321,2000-05-01,1
11805,1338,2000-06-08,1
11805,1642,2000-07-27,0
11805,1056,2000-09-11,0
11805,1926,2000-10-22,0
10150,654,2001-04-30,1
10150,693,2001-05-30,0
10150,768,2001-07-01,0
10150,1242,2001-07-11,1
10150,1189,2001-08-03,1
10150,1102,2001-09-17,1
10150,1266,2001-10-01,0
10150,1056,2001-10-26,0
10150,978,2001-11-22,1
10487,1372,2000-08-08,0
10487,1557,2000-09-05,1
10487,2607,2000-10-10,0
10487,1794,2000-11-07,0
10487,1750,2000-12-21,1
10487,1841,2001-01-11,0
10487,1904,2001-01-22,0
10487,2453,2001-02-02,1
10939,1974,2001-05-04,1
10939,1808,2001-05-20,0
10939,1267,2001-06-27,0
10939,2443,2001-08-03,1
10939,1777,2001-09-01,0
11930,746,2014-06-30,0
11930,654,2014-07-30,1
11930,643,2014-09-17,1
11930,529,2014-09-29,1
11930,689,2014-10-20,0
11930,708,2014-11-23,0
11930,939,2014-12-22,0
11930,679,2015-02-04,1
10913,311,2014-04-02,0
10913,564,2014-05-02,1
10913,571,2014-06-01,0
10913,563,2014-06-24,1
10913,441,2014-07-23,0
10913,372,2014-08-22,1
10913,487,2014-09-15,0
10913,365,2014-10-22,1
11379,1864,2004-09-26,1
11379,1032,2004-10-28,0
11379,1541,2004-11-12,0
11379,1482,2004-12-10,1
11379,1159,2005-01-12,1
11379,1160,2005-01-28,0
11379,1848,2005-02-11,0
10922,179,2011-02-27,1
10922,261,2011-04-08,1
10922,334,2011-05-24,1
10922,302,2011-06-16,1
10922,224,2011-07-18,0
10922,223,2011-08-20,0
11657,1483,2007-02-05,1
11657,1888,2007-03-21,1
11657,1894,2007-04-10,1
11657,1726,2007-05-18,1
11657,1631,2007-06-18,1
10178,957,2003-11-06,1
10178,1009,2003-12-09,0
10178,1299,2004-01-02,1
10178,1392,2004-01-24,0
10178,974,2004-03-01,1
10178,1157,2004-03-17,0
11838,1666,2000-05-20,1
11838,1175,2000-06-26,0
11838,1318,2000-08-10,1
11838,1174,2000-09-18,1
11838,1541,2000-09-29,1
11838,1557,2000-10-09,1
11103,93,2001-02-13,1
11103,56,2001-03-24,0
11103,98,2001-05-04,1
11103,90,2001-06-11,1
11103,99,2001-07-20,1
11103,71,2001-08-16,1
10836,1059,2011-08-22,0
10836,1227,2011-09-09,1
10836,1079,2011-10-06,1
10836,932,2011-10-16,0
10836,704,2011-11-27,1
10836,917,2011-12-18,0
11631,859,2000-05-22,1
11631,1269,2000-06-10,1
11631,1020,2000-06-25,1
11631,825,2000-08-12,1
11631,1252,2000-09-26,0
11631,1276,2000-11-09,1
10907,1025,2013-11-14,0
10907,704,2013-12-25,0
10907,1102,2014-02-08,1
10907,695,2014-03-23,1
10907,915,2014-04-08,0
10907,900,2014-05-27,1
10907,681,2014-06-21,1
11153,1019,2005-04-20,0
11153,1241,2005-05-28,1
11153,1213,2005-06-29,0
11153,1833,2005-08-13,1
11153,1596,2005-08-29,0
11153,1750,2005-09-10,1
11153,1043,2005-10-07,1
11153,1602,2005-11-01,1
11197,1296,2014-10-05,0
11197,894,2014-11-17,0
11197,1760,2015-01-05,0
11197,1537,2015-02-21,1
11197,942,2015-03-19,1
11197,1612,2015-04-05,1
11197,1448,2015-05-15,1
11197,1248,2015-07-03,1
11197,947,2015-07-19,1
11382,1866,2000-07-25,1
11382,1429,2000-08-29,0
11382,1662,2000-10-05,0
11382,1367,2000-11-07,0
11382,1865,2000-12-17,1
11382,1000,2001-01-22,1
11382,1746,2001-02-11,1
11382,1289,2001-03-28,1
11382,1487,2001-04-15,1
11093,1421,2008-02-25,1
11093,1699,2008-04-08,0
11093,1896,2008-04-28,0
11093,1778,2008-05-15,1
11093,1687,2008-06-19,0
11093,1482,2008-07-15,1
11093,1815,2008-08-17,0
11093,1592,2008-09-13,0
11093,1233,2008-10-22,0
11251,2143,2009-09-23,1
11251,1783,2009-10-11,0
11251,1916,2009-11-29,0
11251,2182,2010-01-11,1
11251,2536,2010-02-27,1
11251,2379,2010-04-16,1
11251,2016,2010-05-14,1
11251,2098,2010-06-09,0
11251,2273,2010-06-19,1
11699,490,2013-09-06,1
11699,528,2013-10-01,1
11699,651,2013-11-19,0
11699,578,2013-12-16,1
11699,413,2014-01-01,0
10791,408,2007-12-15,0
10791,483,2008-01-27,1
10791,368,2008-03-12,0
10791,471,2008-04-24,1
10791,424,2008-06-06,1
11031,1474,2008-11-27,0
11031,1759,2008-12-17,0
11031,2368,2008-12-27,1
11031,1633,2009-01-07,0
11031,2067,2009-02-07,0
11400,1694,2008-06-03,1
11400,1258,2008-07-15,0
11400,1738,2008-07-25,0
11400,1710,2008-08-08,1
11400,1606,2008-09-12,1
11400,1395,2008-10-25,0
11400,1632,2008-12-10,1
11400,1355,2008-12-25,0
10756,2247,2014-03-19,1
10756,1974,2014-04-01,1
10756,1398,2014-04-22,1
10756,2349,2014-05-20,1
10756,1735,2014-06-05,1
10756,1433,2014-06-28,0
10756,1836,2014-07-25,1
10347,866,2010-12-02,0
10347,588,2010-12-12,1
10347,549,2010-12-28,0
10347,783,2011-01-31,1
10347,870,2011-03-15,0
10993,432,2008-06-01,0
10993,566,2008-07-19,0
10993,329,2008-08-07,1
10993,364,2008-09-13,1
10993,608,2008-09-30,1
10381,616,2010-09-19,1
10381,1068,2010-10-23,0
10381,980,2010-11-26,1
10381,655,2010-12-22,1
10381,634,2011-01-15,1
10381,860,2011-03-03,1
10381,769,2011-04-06,0
10381,647,2011-05-12,0
10381,1027,2011-05-23,1
10008,965,2012-02-16,0
10008,1220,2012-03-09,1
10008,1155,2012-03-30,1
10008,1782,2012-04-20,1
10008,1659,2012-04-30,1
10008,1871,2012-05-17,0
10008,1092,2012-06-11,0
11197,880,2014-05-04,1
11197,1671,2014-05-16,0
11197,898,2014-06-09,1
11197,876,2014-06-22,1
11197,1053,2014-07-04,0
10800,1885,2006-01-15,1
10800,1639,2006-02-21,0
10800,2054,2006-03-31,1
10800,1304,2006-05-19,0
10800,1278,2006-07-07,1
10800,1772,2006-07-25,1
10800,1848,2006-08-22,1
11847,1213,2009-09-14,1
11847,984,2009-10-13,1
11847,983,2009-11-21,1
11847,1388,2009-12-26,0
11847,931,2010-01-15,1
11847,732,2010-02-03,1
11847,762,2010-02-22,0
11847,1172,2010-03-25,0
10605,1076,2008-07-30,1
10605,1063,2008-09-15,1
10605,1209,2008-10-18,1
10605,759,2008-10-28,1
10605,734,2008-11-26,0
10605,723,2009-01-07,0
10605,1254,2009-02-24,1
10605,1119,2009-03-31,0
11771,744,2001-05-27,1
11771,742,2001-06-17,1
11771,664,2001-07-13,0
11771,671,2001-08-02,0
11771,624,2001-09-18,0
11048,763,2009-01-04,0
11048,800,2009-02-17,0
11048,676,2009-03-16,1
11048,796,2009-04-04,1
11048,581,2009-04-25,0
11048,868,2009-06-10,0
11048,673,2009-07-04,0
11048,677,2009-08-07,1
11048,880,2009-08-25,1
11581,1083,2009-04-08,1
11581,956,2009-04-19,0
11581,694,2009-05-16,0
11581,678,2009-06-24,0
11581,1010,2009-07-10,0
11581,764,2009-08-23,0
11725,1352,2012-06-06,0
11725,1201,2012-06-26,1
11725,1927,2012-08-11,1
11725,1419,2012-08-23,0
11725,1845,2012-09-21,1
11204,1161,2010-07-02,0
11204,1397,2010-07-19,0
11204,797,2010-08-30,0
11204,1439,2010-10-03,0
11204,834,2010-11-04,1
11204,1330,2010-12-10,0
11204,1328,2011-01-12,1
11204,1538,2011-01-29,1
11412,1143,2006-01-21,0
11412,1568,2006-03-10,1
11412,1330,2006-04-06,1
11412,1365,2006-05-20,1
11412,1055,2006-06-24,0
11412,1343,2006-07-11,0
11412,1454,2006-07-24,1
11412,1117,2006-08-17,1
10663,1794,2001-11-23,1
10663,2876,2001-12-12,1
10663,2314,2002-01-14,1
10663,2450,2002-02-05,0
10663,2727,2002-02-26,1
10663,1661,2002-03-11,1
10663,2483,2002-04-10,0
10663,2413,2002-05-16,0
10663,2750,2002-06-25,0
10012,1212,2001-09-16,0
10012,874,2001-10-23,1
10012,897,2001-12-06,1
10012,1456,2001-12-21,1
10012,1419,2002-01-24,0
10012,1138,2002-03-10,0
10666,240,2012-02-27,1
10666,234,2012-04-04,1
10666,327,2012-05-04,1
10666,348,2012-05-27,0
10666,223,2012-07-02,0
10666,311,2012-08-04,1
10666,240,2012-08-16,0
10666,196,2012-09-25,1
10666,322,2012-11-10,0
11896,2154,2001-11-25,1
11896,1936,2001-12-08,1
11896,2310,2002-01-07,0
